CODGEO,PMUN,EMPLT,DGF_COM,CFT_COM,DIT_COM,DETTE_COM,IND_PRIX,DEPTOT_COM,EVPOP,EVEMP,EMPHAB,DIPLMIN,CAPBEP,BAC,SUP,ACTOCCUP1564,CHOM1564,POP1824,REVUC,SUPERFICIE,denspopemp
77001,1177,209.7266109,117.875955819881,521.529311809686,202.455395072217,403.305012744265,139.2,723.984706881903,-1.06932474046118,2.29553784764118,0.178187434919286,19.2671394834398,20.5673758860317,19.8581560342868,40.3073286078312,92.5566343027695,7.44336569564398,8.23223570189965,27680.66667,1258,10.1267710621039
77002,808,243.2679001,141.34900990099,357.5,82.3638613861386,0,139.2,439.863861386139,0.915717441119313,4.2812773648625,0.301074133787129,34.4143721903639,29.5231493949451,19.794258331704,16.2682200745469,92.2886797278476,7.7113202721524,6.27079664424815,22215.41667,2023,11.9296601775716
77003,376,65.37032317,128.723404255319,626.356382978724,180.31914893617,3.40425531914894,139.2,806.675531914894,-0.368237253414561,0.842804110553042,0.173857242473404,22.2222222233747,24.4444444467494,20.3703703734437,32.9629629668046,94.7619047555543,5.23809523555507,8.26210826210591,24094.4,1193,14.373418888281
77004,285,37.60843139,138.385964912281,712.245614035088,132.140350877193,0,139.2,844.385964912281,-1.41185691881374,0.687746265521461,0.131959408385965,23.8938053097345,28.7610619469027,22.1238938053097,25.2212389380531,95.2054794520548,4.79452054794521,5.96491228070175,27976,808,12.958712011199
77005,3247,492.5310921,139.787496150293,791.835540498922,729.476439790576,1173.73883584848,139.2,1521.3119802895,-0.00615839393758311,3.23150827956578,0.151688048075146,18.1133325629239,24.0654329450716,23.0941635587586,34.7270709465463,92.4251906418082,7.57480936399863,6.43782133356403,26751.42857,1309,16.9284848966758
77006,1044,216.0202179,115.44061302682,537.969348659004,151.666666666667,459.798850574713,139.2,689.636015325671,0.368013048615601,-1.64445253823644,0.206915917528736,28.5230317960855,22.0031711858616,19.8695303361414,29.6042666819115,91.3319238873441,8.66807610850674,6.05203577499738,26825.4,1504,15.7265253286604
77007,392,34.48994048,158.188775510204,611.25,231.454081632653,148.928571428571,139.2,842.704081632653,0.465617658060191,-4.77493791739453,0.0879845420408163,23.5507246376812,23.9130434782609,21.7391304347826,30.7971014492754,95.0738916256158,4.92610837438424,8.6734693877551,25116.66667,258,18.7559618310472
77008,1301,66.34089588,256.395080707148,441.176018447348,312.867025365104,204.67332820907,139.2,754.043043812452,-1.21499565422327,1.47280206696105,0.0509922335741737,36.5205843293493,22.0451527224436,19.1235059760956,22.3107569721116,81.5028901734104,18.4971098265896,9.30053804765565,19321,726,24.6943485510361
77009,122,44.26817889,124.016393442623,1059.83606557377,800.491803278689,265.081967213115,139.2,1860.32786885246,-2.14924420901916,1.14428798383488,0.362853925327869,23.2323232323232,31.3131313131313,20.2020202020202,25.2525252525253,93.4426229508197,6.55737704918033,5.6,26644.28571,1141,11.2673008796005
77010,899,162.3891867,119.187986651835,783.025583982203,288.45383759733,366.840934371524,139.2,1071.47942157953,-0.132949728004705,4.21950277733281,0.180633133147942,24.8833592566991,33.4370139940453,21.150855364384,20.5287713848716,94.2675159145552,5.73248407712225,7.26447219072901,24144,2681,7.06029641507037
77011,529,104.6420528,162.854442344045,596.068052930057,668.412098298677,0,139.2,1264.48015122873,-0.666973205079702,7.82349374581708,0.19781106389414,24.5333333352062,28.7999999929249,21.0666666683314,25.6000000009364,87.9003558550857,12.099644127558,7.55813953490043,22264,1776,17.6664357989238
77012,305,34.19775473,132.295081967213,667.245901639344,182.491803278689,149.639344262295,139.2,849.737704918033,0,2.21061642374893,0.112123786,30.8056872037915,27.0142180094787,21.8009478672986,20.3791469194313,86.9281045751634,13.0718954248366,7.54098360655738,21514.44444,1338,11.4954622694199
77013,370,92.91588185,142.972972972973,539.054054054054,885.756756756757,4.75675675675676,139.2,1424.81081081081,-0.94554799404184,0.560406220466825,0.251124005,24.8148148154913,26.296296298867,20.3703703726704,28.5185185202774,94.2408376976869,5.7591623023131,7.92933777416133,24129.64286,1426,7.04977745534457
77014,13930,3832.931322,215.677674084709,1038.17157214645,133.368987796123,520.046661880833,139.2,1171.54055994257,0.0344936699964382,0.0478404659957965,0.275156591672649,29.2297201403951,18.4885509038219,17.263857246285,35.017871680082,87.2031883594118,12.7968116390631,8.65405226922445,21545,382,80.9098087500268
77015,98,11.1241095,118.061224489796,774.795918367347,22.6530612244898,0,139.2,797.448979591837,5.21617188849775,3.25925220172865,0.113511321428571,18.3098591494885,39.4366197118971,16.9014084499269,25.3521126748904,93.75,6.25,1.04166666664541,,412,9.93283478363765
77016,1688,751.9858101,66.978672985782,1498.57227488152,365.456161137441,37.9443127962085,139.2,1864.02843601896,0.0237135430982471,-6.67108200732991,0.445489223992891,41.1138411138411,30.8763308763309,15.7248157248157,12.2850122850123,82.487922705314,17.512077294686,8.76777251184834,18258,533,24.7202573565989
77018,7437,1973.292791,98.0126395051768,1424.81914750571,278.959257765228,344.902514454753,139.2,1703.77840527094,3.88358142371319,7.33467212865904,0.265334515395993,15.3010137079828,16.9820411443162,23.0440384172182,44.6729067369283,91.2902771023525,8.70972289764752,9.7822705722548,24063.46154,779,34.9670323945912
77019,326,45.51241972,104.20245398773,733.19018404908,79.6932515337423,1.07361963190184,139.2,812.883435582822,-0.543182409511922,1.15472538659813,0.139608649447853,35.8470158945482,29.5441374166584,16.8823642363209,17.7264824483434,93.8775510774533,6.12244898177857,5.01671759425478,23314,1338,11.0729994670831
77020,674,59.2946586,111.810089020772,883.887240356083,206.780415430267,200.563798219585,139.2,1090.66765578635,1.42384029131317,-6.5660384119322,0.0879742709198813,28.7234042668457,30.2127659502145,18.9361702128112,22.1276595658797,93.3147632364661,6.68523676909664,5.05200594353865,24548.5,1941,11.8773137055772
77021,153,11.17804079,173.921568627451,796.797385620915,638.169934640523,105.882352941176,139.2,1434.96732026144,-4.03635923453167,-10.8479754418804,0.073059090130719,20.1754385964912,39.4736842105263,24.5614035087719,15.7894736842105,92.4050632911393,7.59493670886076,10.4575163398693,21319,431,9.3411418421921
77022,1225,424.7598136,299.420408163265,1089.12653061225,520.342857142857,705.591836734694,139.2,1609.4693877551,-2.97933548579487,0.503797773705039,0.346742704979592,20.8503081898537,17.5167350743495,18.7061430089406,42.9268137268562,87.8628485657161,12.1371514256763,5.87595364965426,30270.5,538,9.35235338675344
77023,282,16.20780098,127.730496453901,442.269503546099,65.3900709219858,10.531914893617,139.2,507.659574468085,3.89117005526087,-4.79053310341155,0.0574744715602837,25.4237288224305,23.1638418117071,24.2937853143141,27.1186440735862,91.0447760803003,8.95522388331248,5.81818181821083,23027,700,22.5476005791754
77024,339,40.82308253,169.026548672566,533.893805309735,448.613569321534,0,139.2,982.507374631268,-0.749796261647617,-4.3645243119498,0.120422072359882,29.387755100108,25.7142857131092,22.4489795913325,22.4489795913325,88.3977900404674,11.6022099428113,4.0935672514989,21667,1753,11.4141193069604
77025,848,97.94654669,153.702830188679,809.198113207547,534.091981132076,1.82783018867925,139.2,1343.29009433962,0.846553695365993,0.822923077251248,0.11550300317217,37.9204892966361,30.8868501529052,16.8195718654434,14.3730886850153,91.2832929782082,8.71670702179177,5.89622641509434,21467.58621,2264,17.3869973695626
77026,415,65.20482048,106.096385542169,671.469879518072,111.831325301205,153.084337349398,139.2,783.301204819277,0.291691879046518,4.43577309823304,0.157120049349398,34.0501792102324,25.0896057353537,15.7706093190602,25.0896057353537,85.7142857142857,14.2857142857143,6.31067961165049,22177.5,2784,8.36711836478667
77027,1164,236.9275454,196.297250859107,617.517182130584,281.237113402062,201.176975945017,139.2,898.754295532646,-0.0856899288073532,0.518807979504854,0.203546001202749,31.2716436879665,34.1590996365774,17.0886518061612,17.4806048812152,85.3333333259931,14.6666666664136,6.20645753843879,19618.88889,1660,17.2793597228252
77028,714.592989289192,97.40475008,162.204222175894,528.846498166612,114.050936997113,485.829003647701,139.2,642.897435163725,1.27492148033839,0.865055950169591,0.136308012449001,27.7445109787185,26.7465069936859,21.9560878297476,23.5528942177271,94.1018766785382,5.89812332413192,5.16304347825701,25007.32609,1837,12.8705278257654
77029,202,14.63768116,114.80198019802,537.425742574258,4401.33663366337,3565.64356435644,139.2,4938.76237623762,0.811465444270665,0.5294721429973,0.0724637681188119,19.354838716502,39.3548387231133,17.4193548461741,23.8709677472672,90.2654867227746,9.7345132772254,8.69565217395179,23068.5,396,9.64351384667432
77030,781,141.7295579,147.157490396927,488.796414852753,293.802816901408,146.478873239437,139.2,782.599231754161,-0.50443935437049,9.06212384424785,0.181471905121639,32.9181494661922,27.2241992882562,17.7935943060498,22.0640569395018,92.9292929292929,7.07070707070707,6.91421254801537,21238.66667,1627,14.55374964157
77031,838,86.90137705,140.405727923628,517.804295942721,229.343675417661,320.035799522673,139.2,747.147971360382,0.167906918605887,-5.90497672512954,0.103700927267303,23.2853986858042,26.603982704011,22.2345128838068,27.8761057097785,91.765635215825,8.23436479130375,6.95826093613728,25176.5,1686,10.6174794636051
77032,877,170.2881585,124.207525655644,552.964652223489,377.251995438997,476.328392246294,139.2,930.216647662486,2.55669573132389,-1.51948884623875,0.194171218358039,38.8349514497351,32.2006472535486,16.5048543653311,12.4595469249349,90.6862745063316,9.3137254887832,7.20823798627539,20707.5,1810,14.1777752906186
77033,253,19.12344013,142.96442687747,372.806324110672,133.675889328063,0,139.2,506.482213438735,2.28275479099311,3.32194447921708,0.0755867198814229,31.8750000054471,25.6250000038908,16.8750000054471,25.6250000038908,88.5496183304777,11.4503816771257,9.92063492058896,20335.83333,267,15.2166233374154
77034,690,126.3303352,144.217391304348,744.289855072464,134.550724637681,278.072463768116,139.2,878.840579710145,-2.54684880621225,3.52981278077733,0.183087442318841,21.2497162128884,25.8183970792581,19.3529063544239,33.5789803378109,93.2619769588874,6.73802305220905,6.75865030618763,26418,1411,11.3377795999772
77035,563,64.30905369,153.996447602131,430.905861456483,164.991119005329,0,139.2,595.896980461812,0.214517524564428,2.68128481935817,0.114225672628774,25.9566143237782,29.520739708938,18.8110339626469,25.7116120022221,89.7626181618308,10.2373818450916,7.88030792710016,23574.28571,2029,8.57484466523322
77036,133,8.933071156,118.496240601504,560.751879699248,1342.40601503759,0,139.2,1903.15789473684,8.61099535491676,5.31667071084154,0.0671659485413534,34.0425531914894,28.7234042553192,13.8297872340426,23.4042553191489,91.304347826087,8.69565217391304,5.26315789473684,24077.77778,435,13.1316159648425
77037,5605,1372.519639,153.898305084746,854.938447814451,167.21677074041,159.901873327386,139.2,1022.15521855486,-0.0213957156844469,-1.62324837691775,0.244874155040143,17.1484566751414,15.6887419912384,17.572083989189,49.5907173444312,93.3347669969265,6.66523299923707,6.71975237575499,30214,694,16.5794895812666
77038,427,103.7482464,133.981264637002,688.829039812646,346.814988290398,19.03981264637,139.2,1035.64402810304,-0.999746465548579,6.97551806612837,0.242970132084309,15.0393356284319,22.0198406837243,19.571576745772,43.3692469286572,91.6366910204737,8.36330897952633,5.85156605154978,28974,161,9.14416290188363
77039,1180,182.9253357,93.4830508474576,735.347457627119,343.28813559322,649.466101694915,139.2,1078.63559322034,4.21306158714021,2.84578996699989,0.155021470932203,30.7359408396995,16.6306110382022,20.1156831168504,32.5177650052479,92.2310757102639,7.76892430299256,5.70069826003148,29811.11111,780,12.5191203591522
77040,3775,605.3302055,131.743046357616,725.406622516556,265.941721854305,327.398675496689,139.2,991.348344370861,0.959460664640677,4.98993934347545,0.160352372317881,25.7491187231722,22.724269642206,19.3108310976842,32.2157805405551,91.6598152475324,8.34018475826954,7.12943894397106,26845.5,712,23.1209944735488
77041,303,51.50493458,121.848184818482,701.914191419142,192.475247524752,0,139.2,894.389438943895,-1.02388815405415,8.73053443915981,0.169983282442244,18.5185185210311,25.4629629658525,18.5185185210311,37.5000000011307,93.6619718566631,6.33802816947918,3.04054054049616,27305.21739,1633,9.47418179966861
77042,3115,422.302819,177.852327447833,551.162118780096,313.672552166934,115.338683788122,139.2,864.834670947031,0.161291161092003,3.91631736773872,0.135570728410915,30.9060716914085,29.1295738882946,18.4724127107371,21.4919417095597,89.3631683114076,10.6368316817934,7.29365003902649,22446.66667,994,17.3519255898144
77043,384,38.33883826,125.208333333333,374.791666666667,34.453125,0.911458333333333,139.2,409.244791666667,-0.258401387984564,2.16580121343575,0.0998407246354167,24.2537313385415,36.9402985117114,16.4179104455683,22.3880596968327,88.442211040362,11.5577889447982,5.55555555552807,22032.4,515,10.1730889156528
77044,890,128.7650358,166.022471910112,647.876404494382,291.23595505618,559.134831460674,139.2,939.112359550562,-1.44115310016065,6.19646161689555,0.144679815505618,16.7653993554584,37.7348055298884,18.2749164829014,27.2248786317519,94.2922374396885,5.70776255782654,6.6067254325371,24587.61905,1497,20.4678152408888
77045,732,118.1543359,135.355191256831,651.939890710383,63.0737704918033,615.122950819672,139.2,715.013661202186,0.471065466623077,2.4005558774177,0.161413027185792,35.6855149142784,31.7862694097326,13.9416995295786,18.5865161519714,90.9614139945616,9.03858601416087,4.38268662145217,22092.85714,1637,13.928690447636
77046,375,26.03834879,119.093333333333,506.106666666667,100.853333333333,391.68,139.2,606.96,0.988660153125953,8.83602744740943,0.0694355967733333,34.4947582238694,22.6480048281886,20.5576595966704,22.2995773652089,89.8934512539361,10.1065487886168,4.79995160498816,23708.66667,646,7.55407615118009
77047,1481,147.0481498,165.563808237677,403.03848750844,495.435516542877,283.342336259284,139.2,898.474004051317,0.535156804065307,2.06065182000812,0.0992897702903444,24.2187500080257,26.4648437571768,20.1171875057106,29.1992187587202,91.2073490779157,8.79265091810212,8.41121495325449,24675.5,815,23.7533597287412
77048,2729,632.6308869,134.565775009161,712.869182850861,198.299743495786,761.102968120191,139.2,911.168926346647,-0.268977436036699,1.23225811007002,0.231817840564309,22.9792007445616,20.5444269034025,15.9206508289689,40.555721497824,89.9011682544468,10.0988317287493,6.20948149065241,26124.83333,1126,12.9037554623387
77049,873,97.15613847,113.745704467354,417.903780068729,109.747995418099,281.660939289805,139.2,527.651775486827,0.323855961038011,-0.969494730693332,0.111289963883162,23.1276359154621,26.6342008331059,20.2547515295566,29.9834117218754,93.8689217639545,6.13107822330222,10.1485860434525,27841.30435,986,15.617301482439
77050,545,74.60171558,155.981651376147,485.981651376147,98.256880733945,1.96330275229358,139.2,584.238532110092,1.21755152800249,7.57182035376844,0.136883881798165,35.9468505875797,29.3685329223053,15.1923101553001,19.4923063091275,87.1915461879908,12.8084537868535,6.3287974579503,21244,1385,8.32439966116724
77051,2231,1248.78113,280.475123263111,1230.56925145675,172.079784849843,1651.83325862842,139.2,1402.64903630659,-1.12631588206684,0.0292494885204109,0.559740533393097,42.2169811320755,25.8844339622642,14.5047169811321,17.3938679245283,85.1537645811241,14.8462354188759,7.48543254146123,18657,213,44.5058216764658
77052,329,51.2078711,148.297872340426,752.431610942249,192.978723404255,615.136778115502,139.2,945.410334346505,-1.67531261959756,-0.134893249546364,0.155647024620061,23.9495798319328,28.5714285714286,19.327731092437,28.1512605042017,89.3617021276596,10.6382978723404,8.20668693009119,25590.25,134,8.01313163435417
77053,16563,7906.985909,122.418040210107,1100.94246211435,433.643663587514,904.563182998249,139.2,1534.58612570187,0.503813110761686,0.843238122109513,0.477388511078911,30.0372275032809,24.7475398539857,19.3174545656747,25.897778068574,90.7104167248395,9.28958328337473,9.09335657473581,22952.22222,1993,60.4739955713338
77054,787,71.91755205,131.016518424396,532.109275730623,386.480304955527,384.269377382465,139.2,918.58958068615,2.16709942352553,-6.68485605041246,0.0913818958703939,31.3620071684588,30.8243727598566,14.6953405017921,23.1182795698925,85.3535353535354,14.6464646464646,6.09911054637865,22815.55556,1206,15.2996735290241
77055,4450,790.6390074,234.716853932584,1175.00449438202,113.698876404494,742.319101123596,139.2,1288.70337078652,1.32282784035498,4.94117226855941,0.17767168705618,31.3330573882748,26.4172585284151,22.3429469139502,19.9067371726223,89.8091981666221,10.1908018158999,8.52003316975453,21472.22222,438,64.3369742401122
77056,165,15.05467814,122.484848484849,800.727272727273,104.848484848485,0,139.2,905.575757575758,1.78912928605584,20.5613285680512,0.0912404735757576,37.6000000040844,24.7999999996858,14.3999999990575,23.2000000050269,93.0555555587753,6.94444444531566,6.17283950626038,19625.55556,695,14.5118782452407
77057,521,34.05028672,158.714011516315,329.558541266795,1108.46449136276,87.1017274472169,139.2,1438.02303262956,2.38853910322552,1.15833974554804,0.0653556366986564,40.0602409638554,26.8072289156627,15.9638554216867,17.1686746987952,85.0202429149798,14.9797570850202,7.2936660268714,20646.11111,831,17.2624079567826
77058,25910,8862.013378,110.620609803165,1816.63797761482,423.123504438441,2047.42261675029,139.2,2239.76148205326,3.12320439581613,4.30059979615403,0.342030620532613,16.4287681422693,13.1023951730605,20.2334051460851,50.2354315622157,90.1899813269131,9.81001867308693,9.97923622655322,23511.90476,1526,67.0009132907702
77059,708,583.2786289,67.7118644067797,717.556497175141,396.412429378531,104.223163841808,139.2,1113.96892655367,-0.363239555024419,12.6066878499278,0.823839871327684,14.8148148141143,22.0272904540213,17.7387914235071,45.4191033064659,88.7640449239136,11.235955054281,8.73362445415624,30698.75,248,22.6428485062627
77060,746,132.4960884,137.064343163539,579.651474530831,84.3699731903485,585,139.2,664.02144772118,-0.213107957948744,4.49106720476791,0.177608697587131,31.9065833034368,25.043510814881,17.6658976311272,25.3840082505549,91.1468534606945,8.85314652609338,4.36490311011075,23900.33333,1961,8.00524957535994
77061,2534,725.9163964,186.894238358327,749.376479873718,121.164167324388,805.110497237569,139.2,870.540647198106,-0.47461880280204,-3.94930992633659,0.286470558958169,30.740072443658,33.4372275484146,16.2380307416575,19.5846692553796,91.8796636465348,8.12033635530135,7.28911812680339,21868.66667,863,26.8602112321408
77062,453,82.89277175,115.98233995585,482.604856512141,40.0220750551876,0,139.2,522.626931567329,-0.349506150659107,-1.20407315831622,0.182986251103753,23.6686390532544,21.5976331360947,20.1183431952663,34.6153846153846,93.5064935064935,6.49350649350649,7.28476821192053,26758,160,25.0637369160758
77063,1306,121.3064984,179.104134762634,361.301684532925,255.650842266463,364.908116385911,139.2,616.952526799387,1.10786531223368,0.762512039916197,0.092883995712098,24.7249448251181,27.0123940734864,20.2062383006197,28.0564228007759,90.9219577722075,9.07804223770355,6.42067624882069,24385.55556,751,16.657483852596
77065,1156,219.1055857,139.541522491349,854.991349480969,69.8961937716263,115.614186851211,139.2,924.887543252595,-0.410130024712174,3.81236454085092,0.189537703892734,24.5327102803738,23.1308411214953,18.6915887850467,33.6448598130841,93.4595524956971,6.54044750430293,6.9204152249135,27677.66667,617,9.77683917161337
77066,318,49.79548944,104.119496855346,659.779874213837,558.616352201258,0,139.2,1218.39622641509,1.23977850626336,1.25657337791314,0.156589589433962,30.8035714346492,34.8214285765467,16.964285716205,17.4107142905125,85.4545454468077,14.5454545471126,3.76175548596538,21446.25,2197,8.26478859004753
77067,9805,3039.581075,167.306476287608,1106.57215706272,158.690464048955,833.567567567568,139.2,1265.26262111168,3.39886484566612,4.60138823098739,0.310003169301377,22.4236929585978,22.0459353278936,20.1269265639166,35.403445149592,91.7291666666667,8.27083333333333,8.14890362060173,25532.6087,698,41.0427829448175
77068,210,16.97042847,160.904761904762,1031.85714285714,357.714285714286,302.285714285714,139.2,1389.57142857143,-0.653650804430439,-8.11373818141588,0.0808115641428572,29.2682926866626,32.3170731762606,15.8536585373325,22.5609756119975,92.631578951933,7.36842105335523,4.2654028436019,23966.66667,529,10.8126981658894
77069,2005,401.9221245,120.74812967581,656.219451371571,152.034912718204,282.693266832918,139.2,808.254364089776,-0.413766536063065,-2.42540065359904,0.200459912468828,28.6272964034795,23.418684030719,16.7542241612669,31.1997953911837,89.43448535064,10.5655146595411,8.32873934327762,24883,1307,13.5187458584513
77070,1425,289.1849715,159.305263157895,654.322807017544,155.094736842105,287.782456140351,139.2,809.417543859649,0.126796688094788,0.710105672128125,0.202936822105263,28.6432160822745,30.3517587900528,19.7989949776882,21.2060301499845,89.7048446782135,10.2951553177794,12.9288991065324,22843.33333,1797,13.3646412518994
77071,917,139.6600957,118.931297709924,444.503816793893,70.5779716466739,77.8189749182116,139.2,515.081788440567,0.667467500436736,3.25151561033812,0.152301085823337,27.7361319263373,32.3838080975947,16.6416791648077,23.2383808112604,88.9130434667644,11.0869565201779,5.55555555554162,22894,2386,11.72282298834
77072,721,70.30176475,201.400832177531,632.52427184466,68.1553398058253,0,139.2,700.679611650486,0.70828610341811,3.17462488025404,0.0975059150485437,24.8945147688153,34.177215196759,19.8312236280123,21.0970464043214,89.5209580818766,10.4790419151543,5.73426573429004,19467.33333,1828,14.7861822426065
77073,602,55.77378468,148.604651162791,606.578073089701,138.970099667774,246.362126245847,139.2,745.548172757475,1.89741966294783,-2.11226506970121,0.0926474828571429,31.1627906959668,24.8837209203067,20.2325581387344,23.7209302381081,95.3571428488364,4.6428571441157,6.06060606061965,24490.55556,935,16.0059029212302
77075,1278,147.5233977,126.815336463224,925.539906103286,415.430359937402,413.302034428795,139.2,1340.97026604069,1.42004956778501,5.70804580020201,0.115433018544601,18.4312943757775,25.00394982515,20.025787872198,36.5389679268745,88.3112084489666,11.6887915538853,7.12601770682543,25962,243,22.7699023362127
77076,754,190.3597989,191.684350132626,754.694960212202,152.612732095491,1.35278514588859,139.2,907.307692307692,0.927094260759143,8.92627401003971,0.252466576790451,29.5748613738245,32.5323475019525,17.9297597047577,19.9630314157635,89.3732969952161,10.6267029965987,7.54966887418197,22125,1005,18.218468860024
