CODGEO,DGF_COM,CFT_COM,DIT_COM,DETTE_COM
77178,111.978947368421,545.431578947368,107.726315789474,0
77179,157.525773195876,684.484536082474,353.745704467354,584.450171821306
77180,136.57487091222,873.476764199656,469.509466437177,927.814113597246
77181,63.5166012138522,1778.40414137808,4056.3655837201,1784.23420207069
77182,145.83368157125,901.32678646051,302.049728374425,1301.74885081488
77183,282.555139409072,1025.52954640033,326.557428214732,1481.05493133583
77184,158.462732919255,486.739130434783,96.8633540372671,566.583850931677
77185,116.69696969697,604.878787878788,145.5,867.212121212121
77186,311.761973081916,1402.44995559199,446.935847509736,1250.9462321514
77187,147.922948073702,753.668341708543,53.8525963149079,122.412060301508
77188,134.392523364486,721.059190031153,247.133956386293,247.289719626168
77190,160.735930735931,670.38961038961,462.640692640693,164.199134199134
77191,154.814814814815,659.87037037037,278.12962962963,573.425925925926
77192,254.188735546438,1104.67362924282,579.323013800821,1014.84707198806
77193,394.159663865546,595.378151260504,399.789915966387,273.109243697479
77194,166.728971962617,1064.97663551402,396.518691588785,216.471962616822
77195,109.897260273973,914.657534246575,563.904109589041,990.958904109589
77196,63.7862796833773,1256.37203166227,4328.15303430079,3011.82058047493
77197,133.313253012048,560.481927710843,339.578313253012,0
77198,118.433179723502,895.806451612903,2209.44700460829,2191.75115207373
77199,149.073426573427,459.143356643357,576.127622377622,501.066433566434
77200,103.302752293578,831.467889908257,1826.97247706422,563.02752293578
77201,156.34317862166,584.880450070324,135.133614627286,348.466947960619
77202,77.3566433566434,515.202797202797,184.811188811189,49.6503496503497
77203,145.281743050338,556.859504132232,145.529676934636,0
77204,92.0388349514563,890.097087378641,1745.82524271845,0
77205,304.113924050633,683.164556962025,295.759493670886,0
77206,107.959183673469,524.285714285714,85.6462585034014,0
77207,157.974683544304,806.835443037975,164.810126582279,193.354430379747
77208,141.021247429746,842.12474297464,209.287183002056,5.44208361891707
77209,101.389621811785,675.655233069481,100.624450307828,664.503078276165
77210,144.596568090544,805.396129974443,211.851040525739,93.1690397955458
77211,178.955665024631,949.290640394089,1275.16256157635,849.231527093596
77212,112.094594594595,839.797297297297,242.702702702703,2.22972972972973
77214,129.830124575311,1111.93657984145,361.608154020385,639.535673839185
77215,231.093494987177,992.493588249009,219.235252972721,784.715551410585
77216,153.559801840057,828.584571832979,166.900212314225,602.059447983015
77217,152.778467908903,603.991718426501,537.43685300207,453.188405797101
77218,213.738317757009,1487.00934579439,481.682242990654,1612.52336448598
77219,188.310898827616,482.362136343899,308.454190186713,497.377333912288
77220,150.821428571429,630.285714285714,208.75,462.392857142857
77221,141.344319167389,562.697311361665,107.805724197745,188.87250650477
77222,187.586805555556,565.934606481482,380.853587962963,377.523148148148
77223,155.087108013937,785.993031358885,97.9616724738676,59.1463414634146
77224,197.94701986755,469.039735099338,648.64238410596,0
77225,309.904761904762,581.301587301587,44.1904761904762,216.253968253968
77226,159.467918622848,800.876369327074,259.612676056338,304.945226917058
77227,153.446153846154,678.723076923077,137.815384615385,186.615384615385
77228,138.884462151394,532.111553784861,178.04780876494,220.119521912351
77229,131.593673965937,723.911192214112,386.624087591241,343.594890510949
77230,128.062827225131,598.638743455498,457.643979057592,685.811518324607
77231,93.7074401008827,936.229508196721,350.882723833544,6.45649432534678
77232,74.626218851571,1016.57638136511,82.9685807150596,416.554712892741
77233,132.667814113597,393.270223752152,238.123924268503,89.1910499139415
77234,148.460410557185,597.741935483871,192.316715542522,160.923753665689
77235,122.046332046332,767.953667953668,310.656370656371,0
77236,119.973404255319,751.409574468085,167.632978723404,398.723404255319
77237,91.8305597579425,650.635400907716,258.698940998487,537.8517397882
77238,212.960019267823,716.929190751445,150.814065510597,402.401252408478
77239,119.885350318471,561.535031847134,109.738853503185,227.585987261147
77240,102.946973251994,502.99859221023,181.06522759268,295.199436884092
77241,127.067171239357,735.468306527909,166.017029328288,433.282876064333
77242,195.547309833024,737.792207792208,96.6790352504638,0.890538033395176
77243,177.599755891466,1075.86001314431,263.717960754859,1324.5282133133
77244,122.830188679245,681.590296495957,228.611859838275,0
77245,135.442764578834,367.494600431965,769.827213822894,799.136069114471
77246,99.6724137931034,595.172413793104,80.7413793103448,118.189655172414
77247,141.887966804979,459.751037344398,113.236514522822,266.55601659751
77248,156.843615494978,691.707317073171,335.652797704448,3.55810616929699
77249,209.775280898876,996.945986191959,309.166102612698,242.344659537025
77250,123.253012048193,445.301204819277,17.8915662650602,0
77251,202.469705712637,1364.60885335092,318.110625669772,291.215893166268
77252,136.973684210526,800.921052631579,392.258771929825,458.837719298246
77253,154.029850746269,3095.22388059702,501.194029850746,0
77254,140.068389057751,516.983282674772,155.227963525836,191.975683890578
77255,147.611710323575,578.926553672316,256.671802773498,722.968669748331
77256,140.752688172043,807.043010752688,300.268817204301,77.9032258064516
77257,202.11970074813,805.447492380161,100.033250207814,350.274314214464
77258,391.609918311285,1782.39644328779,290.20964360587,1114.5738451529
77259,181.775889967638,698.77427184466,511.771844660194,510.052588996764
77260,89.9447818884594,589.76808393153,269.574820541138,14.5223633351739
77261,243.67681498829,969.391100702576,246.791569086651,1052.21701795472
77262,130.039682539683,582.797619047619,36.7261904761905,85.1587301587302
77263,152.98755186722,746.224066390042,677.510373443984,0
77264,155.162548764629,633.179453836151,387.334200260078,268.797139141743
77265,170.429616087751,397.138939670932,145.301645338208,213.976234003656
77266,112.668360864041,735.590851334181,347.484116899619,326.137229987294
77267,120.257142857143,520.571428571429,33.6571428571429,0
77268,93.8989996384235,1127.62203205978,109.349162347837,87.0531517415934
77269,189.9179847686,581.435266549502,162.161687170475,417.732864674868
77270,139.204152249135,590.069204152249,103.598615916955,775.62860438293
77271,185.68,637.28,46.72,38.48
77272,123.64758698092,472.177328843996,70.9988776655443,212.985409652076
77273,173.303411131059,824.362657091562,142.369838420108,1547.0197486535
77274,96.2208067940552,462.71762208068,262.44161358811,443.821656050955
77275,145.855263157895,409.407894736842,10.4605263157895,0
77276,68.2616361071932,790.010578279267,567.126234132581,927.552891396333
77277,112.790849673203,608.954248366013,237.947712418301,211.470588235294
77278,128.3,371.4,22.975,0
77279,132.800718132855,748.1986834231,355.583482944345,639.150209455416
77280,117.058823529412,542.551781275891,60.8533554266777,242.518641259321
77281,167.79797979798,572.868686868687,247.070707070707,653.959595959596
77282,0,4203.99408284024,6315.05917159763,12.5739644970414
77283,134.889624724062,491.081677704194,226.633554083885,3.34437086092715
77284,438.38302880843,1444.70276127489,660.848933228711,1144.07689720883
77285,486.305499373977,1382.90185880767,819.591158624675,1468.60252335549
77286,139.95983935743,774.25702811245,87.4698795180723,168.63453815261
77287,229.881656804734,392.445759368836,585.266272189349,5.60157790927022
77288,382.375346779636,1902.45807402964,756.245282547299,2458.55239809053
77289,149.671232876712,709.232876712329,117.643835616438,45.8630136986301
77290,148.44512195122,420.259146341463,81.25,351.204268292683
77291,68.0490523968785,3483.91304347826,9345.38461538462,22.9542920847269
77292,144.572457245725,697.542754275428,112.241224122412,91.8631863186319
77293,142.751269035533,546.284263959391,132.548223350254,426.700507614213
77294,133.109021601017,1792.34764930114,759.519186785261,1604.51537484117
77295,100.922730682671,641.402850712678,135.836459114779,512.445611402851
77296,320.967283880495,1285.77700783824,326.917528115415,1271.23764625696
77297,134.413407821229,737.234636871509,1113.43575418994,866.927374301676
77298,145.063025210084,593.697478991597,384.558823529412,0
77300,106.947194719472,639.719471947195,157.046204620462,1087.06270627063
77301,110.898550724638,527.739130434783,220.811594202899,2.20289855072464
77302,224.492322932145,721.906884596335,391.84249628529,504.918276374443
77303,159,552.208333333333,826.708333333333,219.333333333333
77304,320,1165.1724137931,2270.34482758621,0
77305,541.98265990512,2004.80887725612,369.849501063308,676.811167457331
77306,63.7453183520599,1420.82397003745,190.786516853933,471.910112359551
77307,99.2218458063854,1208.76809362488,1604.62170208398,2286.53013037676
77308,92.9972375690608,520.124309392265,1093.59116022099,496.339779005525
77309,150.832841110455,780.354400472534,1159.2025989368,2036.49143532191
77310,158.566666666667,565.6,329.3,0
77311,188.971255673222,656.815431164902,127.821482602118,460.491679273828
77312,148.781296023564,707.713549337261,264.675994108984,293.159057437408
77313,139.52380952381,546.969696969697,1995.97402597403,1028.13852813853
77314,149.838056680162,1035.70850202429,919.109311740891,0
77315,178.923817615406,908.062871707732,97.9184367034834,950.107618238459
77316,177.576061516124,945.534623620381,256.440654618089,1020.87180244388
77317,296.363832077503,1016.8654467169,524.096878363832,540.930032292788
77318,156.341798215511,613.548387096774,594.715168153741,928.613589567605
77319,117.032258064516,486.064516129032,95.1612903225806,0
77320,226.442234123948,883.173297628156,649.78194338179,1395.26013771997
77321,90.4005340453939,549.252336448598,43.4579439252336,48.0373831775701
77322,139.190635451505,1111.97324414716,390.006688963211,1109.39130434783
77323,65.2203975799482,1313.53500432152,267.502160760588,339.974070872947
77325,105.303867403315,644.005524861879,751.436464088398,0
77326,355.585015395142,1258.53404036948,205.862127950736,121.228190215532
77327,252.579249034975,1431.71715990174,228.985846297813,1205.4743244824
77328,109.370786516854,423.101123595506,579.685393258427,10.2921348314607
77329,125.483870967742,450.981767180926,221.921458625526,1.41654978962132
77330,147.001207104673,984.916364890498,488.754957751337,1160.02241765822
77331,193.939393939394,413.896103896104,46.0606060606061,185.974025974026
77332,113.537906137184,972.599277978339,971.15523465704,1009.45848375451
77333,301.386760649709,1247.48237817959,563.238584125038,1196.87250996016
77335,153.903010033445,648.581939799331,612.217391304348,982.56856187291
77336,191.868852459016,761.945355191257,144.31693989071,430.710382513661
77337,321.094504928171,1629.53939315854,281.464923017458,863.108935128519
77338,161.790322580645,291.177419354839,66.0806451612903,136.790322580645
77339,170.221143473571,591.866235167206,463.478964401295,0
77340,134.792013311148,581.913477537438,415.291181364393,431.930116472546
77341,166.864406779661,728.248587570622,277.796610169492,213.841807909605
77342,150.309278350515,1817.9381443299,535.051546391753,47.2164948453608
77343,119.866071428571,495.558035714286,332.8125,1.78571428571429
77344,240.432737535278,634.736594543744,639.995296331138,322.469426152399
77345,131.29221732746,457.430249632893,58.4140969162996,228.751835535977
77347,114.566473988439,664.381502890173,434.739884393064,323.745664739884
77348,118.357142857143,510.285714285714,1983.96428571429,618.714285714286
77349,171.251719394773,886.176066024759,194.933516735442,553.298181262418
77350,292.422756981581,1405.52584670232,325.489205783323,1787.50891265597
77352,139.134199134199,583.814935064935,27.2132034632035,54.4047619047619
77353,119.885057471264,501.195402298851,24.735632183908,1.74712643678161
77354,170.147058823529,612.668067226891,245.420168067227,2.20588235294118
77355,155.909090909091,775.454545454546,164.829545454545,227.443181818182
77356,134.150943396226,2215.47169811321,4296.60377358491,0
77357,134.863582443654,600.166073546856,192.313167259786,487.91221826809
77358,115.515320334262,526.499535747447,98.2451253481894,453.621169916435
77359,160.948974725799,565.984740104912,92.1602288984263,187.443967572723
77360,129.400479616307,561.390887290168,160.047961630695,211.103117505995
77361,151.878787878788,502.646464646465,135.616161616162,175.090909090909
77363,64.0576652601969,1187.25035161744,286.413502109705,1071.4135021097
77364,108.618181818182,488,46.0727272727273,21.2363636363636
77365,156.033834586466,498.270676691729,223.533834586466,299.924812030075
77366,92.3655913978495,540.609318996416,116.559139784946,0
77367,161.159420289855,554.347826086957,833.840579710145,0
77368,57.6171875,978.61328125,413.59375,1084.58984375
77369,67.5072463768116,1571.60869565217,891.942028985507,218.521739130435
77370,109.259708737864,550.400485436893,195.02427184466,680.436893203884
77371,161.589797344514,548.518518518519,221.628232005591,520.265548567435
77372,121.902188597676,599.170494460957,218.673331532018,120.632261550932
77373,209.580962370526,1499.97849744329,410.743673790481,1091.36462567195
77374,188.174037089872,857.436994769377,127.494056110319,612.558250118878
77376,86.857855361596,624.326683291771,244.114713216958,451.346633416459
77377,169.883668903803,724.34451901566,220.013422818792,474.612975391499
77378,117.967857142857,710.817857142857,94.35,603.732142857143
77379,374.916496250852,1490.99267211997,407.264826175869,1737.89877300613
77380,124.826498422713,476.056782334385,23.0599369085174,0
77381,70.9333333333333,727.259259259259,544.844444444444,264.162962962963
77382,185.736554949338,859.095869056898,1163.9477786438,766.058067030398
77383,163.534482758621,713.165024630542,180.862068965517,557.672413793104
77384,64.5152198421646,473.91206313416,85.4284103720406,365.885005636979
77385,166.798206278027,810.053811659193,151.90134529148,1268.51569506726
77386,113.985915492958,473.042253521127,117.225352112676,910.915492957746
77387,118.742004264392,497.867803837953,253.240938166311,149.253731343284
77388,162.812121212121,512.509090909091,133.842424242424,500.606060606061
77389,156.359475129692,1318.9411046689,164.394263045468,127.165090021361
77390,285.815979785658,1199.82660974122,251.360547181319,549.150474862769
77391,117.515274949084,411.038696537678,22.2606924643585,0
77392,98.0404551201011,805.714285714286,72.4146649810367,333.817951959545
77393,218.425279329609,674.926675977654,490.904329608939,1616.85754189944
77394,104.457197513152,669.708273553324,308.024868483979,763.663318986131
77395,128.709677419355,822.41935483871,1637.01612903226,1320.16129032258
77396,118.43137254902,643.039215686274,137.058823529412,23.1372549019608
77397,159.961002785515,488.852367688022,247.476323119777,425.097493036212
77398,146.836879432624,598.212765957447,205.475177304965,1073.75886524823
77400,198.867924528302,473.036020583191,217.873070325901,471.566609491138
77401,170.694050991501,579.844192634561,465.396600566572,647.988668555241
77402,166.413994169096,647.376093294461,500.612244897959,246.938775510204
77403,123.642857142857,572.142857142857,121.742857142857,114.771428571429
77404,151.767621145374,598.254405286344,125.302863436123,504.752202643172
77405,164.455343314404,582.669075890552,76.6288074341766,519.313371192566
77406,145.283422459893,481.614973262032,112.053475935829,396.973262032086
77407,212.566194360956,1071.30528123658,488.621726062688,1343.49506225848
77408,147.463414634146,527.121951219512,137.878048780488,0
77409,239.445431923214,757.920369712051,378.332740846072,660.511908993957
77410,80.2428571428572,475.028571428571,67.0142857142857,110.414285714286
77411,152.772277227723,476.435643564356,710.09900990099,1039.36633663366
77412,115.775862068966,700.862068965517,290.862068965517,1009.42528735632
77413,200.795390668915,631.984260820686,90.831928049466,608.594716132659
77414,118.774193548387,694.838709677419,32.1720430107527,0
77415,177.321724709784,693.266998341625,918.424543946932,1381.41791044776
77416,127.510729613734,520.600858369099,90.2145922746781,0
77417,111.728395061728,586.213991769547,21.7283950617284,0
77418,158.130630630631,541.024774774775,100.18018018018,191.238738738739
77419,188.088326127239,668.341568869673,76.5194564546016,643.79246448425
77420,196.455399061033,1015.64162754304,106.231090245175,1017.57433489828
77421,126.159420289855,575.942028985507,86.1231884057971,86.9927536231884
77423,139.391304347826,454.550724637681,157.173913043478,71.6521739130435
77424,130.272108843537,602.34693877551,158.809523809524,4.14965986394558
77425,93.976833976834,518.494208494209,98.7001287001287,347.850707850708
77426,125.388739946381,875.120643431635,43.6997319034853,0.241286863270777
77427,82.8830313014827,771.499176276771,972.553542009885,2276.98517298188
77428,197.582159624413,494.741784037559,293.884976525822,485.152582159624
77429,148.014571948998,458.123861566485,57.7777777777778,219.708561020036
77430,207.969194709526,1015.44282605056,341.849991628997,958.663987945756
77431,115.38266231411,1335.7363075807,796.597751178818,2146.70112441059
77432,114.868154158215,513.68154158215,347.281947261663,327.839756592292
77433,188.762061168432,435.12679881135,556.873376030928,754.798851591516
77434,125.258620689655,585.545977011494,226.580459770115,62.3850574712644
77435,155.591397849462,690.725806451613,114.525089605735,941.908602150538
77436,142.960893854749,434.960893854749,96.5586592178771,189.251396648045
77437,214.92468490624,1165.2474638795,545.204426683062,2185.86842914233
77438,131.655880031571,1555.72533543804,255.955801104972,1324.81767955801
77439,145.669216061185,585.458891013384,98.2791586998088,562.992351816444
77440,151.681654676259,486.798561151079,381.474820143885,325.611510791367
77441,129.536550406116,1103.16292403249,240.960344003822,413.36359292881
77442,130.673241852487,811.758147512865,426.234991423671,1701.80960548885
77443,113.720316622691,659.57783641161,195.804749340369,203.905013192612
77444,131.041666666667,626.517857142857,105.178571428571,0
77445,320.533275884926,1413.76806310487,206.061911706218,579.784237040965
77446,188.841059602649,982.880794701987,147.284768211921,426.672185430464
77447,122.505241090147,658.029350104822,97.2955974842767,673.778825995807
77448,55.3982300884956,634.181415929204,407.588495575221,381.03982300885
77449,151.564570498663,1510.84505405091,195.531791235615,186.164128792282
77450,83.9378566899176,1113.93785668992,507.130627774255,1321.05580215599
77451,204.925373134328,599.900497512438,126.152570480929,30.2155887230514
77452,179.259259259259,1051.85185185185,680.925925925926,2238.88888888889
77453,97.8489326765189,652.963875205255,553.366174055829,165.402298850575
77454,170.808823529412,778.039215686275,400.514705882353,0
77455,136.135576447303,792.389905987135,555.724888668976,673.265710044532
77456,147.347188264059,526.858190709046,94.3276283618582,414.19315403423
77457,215.755905511811,640.55905511811,372.803149606299,53.8425196850394
77458,245.025688073395,1174.14128440367,473.146788990826,873.499082568807
77459,235.880776959143,453.456128600134,789.497655726725,662.076356329538
77460,152.103825136612,475.491803278689,680.628415300546,43.7158469945355
77461,156.493055555556,768.923611111111,336.736111111111,0
77462,85.9605911330049,793.620689655173,630.529556650246,813.879310344828
77463,125.021471514457,650.60120240481,236.012024048096,425.344975665617
77464,216.056338028169,1022.32878185141,420.449414041501,701.484786582088
77465,138.861313868613,486.058394160584,108.102189781022,40.2919708029197
77466,143.968253968254,506.984126984127,1274.33862433862,390.846560846561
77467,133.815789473684,789.780701754386,1339.47368421053,777.236842105263
77468,289.954678300648,1338.00711593037,244.589775085772,1035.19462916684
77469,121.8,496.608333333333,190.65,305.925
77470,208.020857473928,1126.38470451912,210.038238702202,319.633835457706
77471,109.179894179894,1103.04232804233,267.910052910053,5.66137566137566
